"","A","B","C","D","PROKKA","ko","D_shorthand","sample"
"1331","Cellular Processes"," Cellular community - prokaryotes","  02024 Quorum sensing [PATH:ko02024]","signal recognition particle subunit SRP54","01461","K03106","SRP54, ffh","2010-347972"
"1332","Cellular Processes"," Cellular community - prokaryotes","  05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]","signal recognition particle subunit SRP54","01461","K03106","SRP54, ffh","2010-347972"
"1333","Cellular Processes"," Cellular community - prokaryotes","  05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]","S-ribosylhomocysteine lyase","00121","K07173","luxS","2010-347972"
"1334","Cellular Processes"," Cellular community - prokaryotes","  05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]","host factor-I protein","00642","K03666","hfq","2010-347972"
"1335","Cellular Processes"," Cellular community - prokaryotes","  05111 Biofilm formation - Vibrio cholerae [PATH:ko05111]","Fis family transcriptional regulator, factor for inversion stimulation protein","00477","K03557","fis","2010-347972"
"1336","Cellular Processes"," Cellular community - prokaryotes","  02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]","Fis family transcriptional regulator, factor for inversion stimulation protein","00477","K03557","fis","2010-347972"
"1337","Cellular Processes"," Cellular community - prokaryotes","  02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]","anthranilate synthase component I","00956","K01657","trpE","2010-347972"
"1338","Cellular Processes"," Cellular community - prokaryotes","  02025 Biofilm formation - Pseudomonas aeruginosa [PATH:ko02025]","anthranilate synthase component II","00957","K01658","trpG","2010-347972"
"1339","Cellular Processes"," Cellular community - prokaryotes","  02026 Biofilm formation - Escherichia coli [PATH:ko02026]","anthranilate synthase component II","00957","K01658","trpG","2010-347972"
"1340","Cellular Processes"," Cellular community - prokaryotes","  02026 Biofilm formation - Escherichia coli [PATH:ko02026]","DnaK suppressor protein","00546","K06204","dksA","2010-347972"
"1341","Cellular Processes"," Cellular community - prokaryotes","  02026 Biofilm formation - Escherichia coli [PATH:ko02026]","cellulose synthase (UDP-forming)","01260","K00694","bcsA","2010-347972"
"1342","Cellular Processes"," Cellular community - prokaryotes","  02026 Biofilm formation - Escherichia coli [PATH:ko02026]","S-ribosylhomocysteine lyase","00121","K07173","luxS","2010-347972"
"1343","Cellular Processes"," Cellular community - prokaryotes","  02026 Biofilm formation - Escherichia coli [PATH:ko02026]","LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator","01327","K04761","oxyR","2010-347972"
"1344","Cellular Processes"," Cellular community - prokaryotes","  02026 Biofilm formation - Escherichia coli [PATH:ko02026]","glycine cleavage system transcriptional repressor","01439","K03567","gcvR","2010-347972"
"1345","Cellular Processes"," Cellular community - prokaryotes","  02026 Biofilm formation - Escherichia coli [PATH:ko02026]","two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ","01303","K07638","envZ","2010-347972"
"1346","Cellular Processes"," Cellular community - prokaryotes","  02026 Biofilm formation - Escherichia coli [PATH:ko02026]","two-component system, OmpR family, phosphate regulon response regulator OmpR","01302","K07659","ompR","2010-347972"
"1347","Cellular Processes"," Cell motility","  02026 Biofilm formation - Escherichia coli [PATH:ko02026]","two-component system, OmpR family, phosphate regulon response regulator OmpR","01302","K07659","ompR","2010-347972"
"1348","Cellular Processes"," Cell motility","  02030 Bacterial chemotaxis [PATH:ko02030]","two-component system, OmpR family, phosphate regulon response regulator OmpR","01302","K07659","ompR","2010-347972"
"1349","Cellular Processes"," Cell motility","  02030 Bacterial chemotaxis [PATH:ko02030]","methyl-accepting chemotaxis protein","00376","K03406","mcp","2010-347972"
"1350","Cellular Processes"," Cell motility","  02030 Bacterial chemotaxis [PATH:ko02030]","two-component system, chemotaxis family, sensor kinase CheA","00581","K03407","cheA","2010-347972"
"1351","Cellular Processes"," Cell motility","  02030 Bacterial chemotaxis [PATH:ko02030]","purine-binding chemotaxis protein CheW","00580","K03408","cheW","2010-347972"
"1352","Cellular Processes"," Cell motility","  02030 Bacterial chemotaxis [PATH:ko02030]","two-component system, chemotaxis family, response regulator CheV","00582","K03415","cheV","2010-347972"
"1353","Cellular Processes"," Cell motility","  02030 Bacterial chemotaxis [PATH:ko02030]","flagellar motor switch protein FliG","00570","K02410","fliG","2010-347972"
"1354","Cellular Processes"," Cell motility","  02030 Bacterial chemotaxis [PATH:ko02030]","chemotaxis protein MotB","00377","K02557","motB","2010-347972"
"1355","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","chemotaxis protein MotB","00377","K02557","motB","2010-347972"
"1356","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellin","00380","K02406","fliC","2010-347972"
"1357","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellar basal-body rod modification protein FlgD","00131","K02389","flgD","2010-347972"
"1358","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellar hook protein FlgE","00118","K02390","flgE","2010-347972"
"1359","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellar hook protein FlgE","00130","K02390","flgE","2010-347972"
"1360","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellar basal-body rod protein FlgG","00382","K02392","flgG","2010-347972"
"1361","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellar basal-body rod protein FlgG","00383","K02392","flgG","2010-347972"
"1362","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellar M-ring protein FliF","00571","K02409","fliF","2010-347972"
"1363","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellar motor switch protein FliG","00570","K02410","fliG","2010-347972"
"1364","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellar assembly protein FliH","00569","K02411","fliH","2010-347972"
"1365","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellum-specific ATP synthase","00483","K02412","fliI","2010-347972"
"1366","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellar biosynthetic protein FliQ","00021","K02420","fliQ","2010-347972"
"1367","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","flagellar biosynthetic protein FliR","00773","K02421","fliR","2010-347972"
"1368","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","chemotaxis protein MotB","00377","K02557","motB","2010-347972"
"1369","Cellular Processes"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","chemotaxis protein MotB","00377","K02557","motB","2010-347972"
"1370","Organismal Systems"," Cell motility","  02040 Flagellar assembly [PATH:ko02040]","chemotaxis protein MotB","00377","K02557","motB","2010-347972"
"1371","Organismal Systems"," Immune system","  02040 Flagellar assembly [PATH:ko02040]","chemotaxis protein MotB","00377","K02557","motB","2010-347972"
"1372","Organismal Systems"," Immune system","  04621 NOD-like receptor signaling pathway [PATH:ko04621]","chemotaxis protein MotB","00377","K02557","motB","2010-347972"
"1373","Organismal Systems"," Immune system","  04621 NOD-like receptor signaling pathway [PATH:ko04621]","thioredoxin 1","01154","K03671","trxA","2010-347972"
"1374","Organismal Systems"," Immune system","  04621 NOD-like receptor signaling pathway [PATH:ko04621]","thioredoxin 1","01418","K03671","trxA","2010-347972"
"1375","Organismal Systems"," Immune system","  04621 NOD-like receptor signaling pathway [PATH:ko04621]","flagellin","00380","K02406","fliC","2010-347972"
"1376","Organismal Systems"," Endocrine system","  04621 NOD-like receptor signaling pathway [PATH:ko04621]","flagellin","00380","K02406","fliC","2010-347972"
"1377","Organismal Systems"," Endocrine system","  04910 Insulin signaling pathway [PATH:ko04910]","flagellin","00380","K02406","fliC","2010-347972"
"1378","Organismal Systems"," Endocrine system","  04910 Insulin signaling pathway [PATH:ko04910]","fructose-1,6-bisphosphatase I","00801","K03841","FBP, fbp","2010-347972"
"1379","Organismal Systems"," Endocrine system","  04920 Adipocytokine signaling pathway [PATH:ko04920]","fructose-1,6-bisphosphatase I","00801","K03841","FBP, fbp","2010-347972"
"1380","Organismal Systems"," Endocrine system","  04920 Adipocytokine signaling pathway [PATH:ko04920]","long-chain acyl-CoA synthetase","00481","K01897","ACSL, fadD","2010-347972"
"1381","Organismal Systems"," Endocrine system","  04920 Adipocytokine signaling pathway [PATH:ko04920]","long-chain acyl-CoA synthetase","00925","K01897","ACSL, fadD","2010-347972"
"1382","Organismal Systems"," Endocrine system","  04920 Adipocytokine signaling pathway [PATH:ko04920]","long-chain acyl-CoA synthetase","01179","K01897","ACSL, fadD","2010-347972"
"1383","Organismal Systems"," Endocrine system","  03320 PPAR signaling pathway [PATH:ko03320]","long-chain acyl-CoA synthetase","01179","K01897","ACSL, fadD","2010-347972"
"1384","Organismal Systems"," Endocrine system","  03320 PPAR signaling pathway [PATH:ko03320]","long-chain acyl-CoA synthetase","00481","K01897","ACSL, fadD","2010-347972"
"1385","Organismal Systems"," Endocrine system","  03320 PPAR signaling pathway [PATH:ko03320]","long-chain acyl-CoA synthetase","00925","K01897","ACSL, fadD","2010-347972"
"1386","Organismal Systems"," Endocrine system","  03320 PPAR signaling pathway [PATH:ko03320]","long-chain acyl-CoA synthetase","01179","K01897","ACSL, fadD","2010-347972"
"1387","Organismal Systems"," Endocrine system","  03320 PPAR signaling pathway [PATH:ko03320]","glycerol kinase","01281","K00864","glpK, GK","2010-347972"
"1388","Organismal Systems"," Circulatory system","  03320 PPAR signaling pathway [PATH:ko03320]","glycerol kinase","01281","K00864","glpK, GK","2010-347972"
"1389","Organismal Systems"," Circulatory system","  04260 Cardiac muscle contraction [PATH:ko04260]","glycerol kinase","01281","K00864","glpK, GK","2010-347972"
"1390","Organismal Systems"," Circulatory system","  04260 Cardiac muscle contraction [PATH:ko04260]","ubiquinol-cytochrome c reductase iron-sulfur subunit","00760","K00411","UQCRFS1, RIP1, petA","2010-347972"
"1391","Organismal Systems"," Circulatory system","  04260 Cardiac muscle contraction [PATH:ko04260]","ubiquinol-cytochrome c reductase cytochrome b subunit","00759","K00412","CYTB, petB","2010-347972"
"1392","Organismal Systems"," Circulatory system","  04260 Cardiac muscle contraction [PATH:ko04260]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00758","K00413","CYC1, CYT1, petC","2010-347972"
"1393","Organismal Systems"," Nervous system","  04260 Cardiac muscle contraction [PATH:ko04260]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00758","K00413","CYC1, CYT1, petC","2010-347972"
"1394","Organismal Systems"," Nervous system","  04724 Glutamatergic synapse [PATH:ko04724]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00758","K00413","CYC1, CYT1, petC","2010-347972"
"1395","Organismal Systems"," Nervous system","  04724 Glutamatergic synapse [PATH:ko04724]","glutamine synthetase","01503","K01915","glnA, GLUL","2010-347972"
"1396","Organismal Systems"," Nervous system","  04727 GABAergic synapse [PATH:ko04727]","glutamine synthetase","01503","K01915","glnA, GLUL","2010-347972"
