"","A","B","C","D","PROKKA","ko","D_shorthand","sample"
"1526","Organismal Systems"," Nervous system","  04727 GABAergic synapse [PATH:ko04727]","glutamine synthetase","00001","K01915","glnA, GLUL","2009-129008_S36"
"1527","Organismal Systems"," Aging","  04727 GABAergic synapse [PATH:ko04727]","glutamine synthetase","00001","K01915","glnA, GLUL","2009-129008_S36"
"1528","Organismal Systems"," Aging","  04211 Longevity regulating pathway - mammal [PATH:ko04211]","glutamine synthetase","00001","K01915","glnA, GLUL","2009-129008_S36"
"1529","Organismal Systems"," Aging","  04211 Longevity regulating pathway - mammal [PATH:ko04211]","superoxide dismutase, Fe-Mn family","00055","K04564","SOD2","2009-129008_S36"
"1530","Organismal Systems"," Aging","  04211 Longevity regulating pathway - mammal [PATH:ko04211]","superoxide dismutase, Fe-Mn family","00025","K04564","SOD2","2010-115605-F_S3"
"1531","Organismal Systems"," Aging","  04212 Longevity regulating pathway - worm [PATH:ko04212]","superoxide dismutase, Fe-Mn family","00025","K04564","SOD2","2010-115605-F_S3"
"1532","Organismal Systems"," Aging","  04212 Longevity regulating pathway - worm [PATH:ko04212]","superoxide dismutase, Fe-Mn family","00055","K04564","SOD2","2009-129008_S36"
"1533","Organismal Systems"," Aging","  04212 Longevity regulating pathway - worm [PATH:ko04212]","superoxide dismutase, Fe-Mn family","00025","K04564","SOD2","2010-115605-F_S3"
"1534","Organismal Systems"," Aging","  04212 Longevity regulating pathway - worm [PATH:ko04212]","ATP-dependent Clp protease, protease subunit","00078","K01358","clpP, CLPP","2010-131105_S62"
"1535","Organismal Systems"," Aging","  04212 Longevity regulating pathway - worm [PATH:ko04212]","ATP-dependent Clp protease, protease subunit","00059","K01358","clpP, CLPP","2010-43100_S6"
"1536","Organismal Systems"," Aging","  04213 Longevity regulating pathway - multiple species [PATH:ko04213]","ATP-dependent Clp protease, protease subunit","00059","K01358","clpP, CLPP","2010-43100_S6"
"1537","Organismal Systems"," Aging","  04213 Longevity regulating pathway - multiple species [PATH:ko04213]","superoxide dismutase, Fe-Mn family","00055","K04564","SOD2","2009-129008_S36"
"1538","Organismal Systems"," Aging","  04213 Longevity regulating pathway - multiple species [PATH:ko04213]","superoxide dismutase, Fe-Mn family","00025","K04564","SOD2","2010-115605-F_S3"
"1539","Organismal Systems"," Aging","  04213 Longevity regulating pathway - multiple species [PATH:ko04213]","superoxide dismutase, Fe-Mn family","00025","K04564","SOD2","2010-115605-F_S3"
"1540","Human Diseases"," Aging","  04213 Longevity regulating pathway - multiple species [PATH:ko04213]","superoxide dismutase, Fe-Mn family","00025","K04564","SOD2","2010-115605-F_S3"
"1541","Human Diseases"," Cancers","  04213 Longevity regulating pathway - multiple species [PATH:ko04213]","superoxide dismutase, Fe-Mn family","00025","K04564","SOD2","2010-115605-F_S3"
"1542","Human Diseases"," Cancers","  05231 Choline metabolism in cancer [PATH:ko05231]","superoxide dismutase, Fe-Mn family","00025","K04564","SOD2","2010-115605-F_S3"
"1543","Human Diseases"," Cancers","  05231 Choline metabolism in cancer [PATH:ko05231]","diacylglycerol kinase (ATP)","00018","K00901","dgkA, DGK","2010-112825_S50"
"1544","Human Diseases"," Cancers","  05206 MicroRNAs in cancer [PATH:ko05206]","diacylglycerol kinase (ATP)","00018","K00901","dgkA, DGK","2010-112825_S50"
"1545","Human Diseases"," Cancers","  05206 MicroRNAs in cancer [PATH:ko05206]","DNA (cytosine-5)-methyltransferase 1","00038","K00558","DNMT1, dcm","2009-173039_S57"
"1546","Human Diseases"," Cancers","  05206 MicroRNAs in cancer [PATH:ko05206]","DNA (cytosine-5)-methyltransferase 1","00045","K00558","DNMT1, dcm","2009-75775_S38"
"1547","Human Diseases"," Cancers","  05206 MicroRNAs in cancer [PATH:ko05206]","DNA (cytosine-5)-methyltransferase 1","00007","K00558","DNMT1, dcm","2010-113332-O_S40"
"1548","Human Diseases"," Cancers","  05206 MicroRNAs in cancer [PATH:ko05206]","DNA (cytosine-5)-methyltransferase 1","00024","K00558","DNMT1, dcm","2010-113332-O_S40"
"1549","Human Diseases"," Cancers","  05206 MicroRNAs in cancer [PATH:ko05206]","DNA (cytosine-5)-methyltransferase 1","00037","K00558","DNMT1, dcm","2010-1718_S67"
"1550","Human Diseases"," Cancers","  05206 MicroRNAs in cancer [PATH:ko05206]","DNA (cytosine-5)-methyltransferase 1","00019","K00558","DNMT1, dcm","2013-101463_S16"
"1551","Human Diseases"," Cancers","  05206 MicroRNAs in cancer [PATH:ko05206]","DNA (cytosine-5)-methyltransferase 1","00004","K00558","DNMT1, dcm","B124-Small-grey_S13"
"1552","Human Diseases"," Cancers","  05206 MicroRNAs in cancer [PATH:ko05206]","DNA (cytosine-5)-methyltransferase 1","00005","K00558","DNMT1, dcm","B124-Small-grey_S13"
"1553","Human Diseases"," Cancers","  05206 MicroRNAs in cancer [PATH:ko05206]","DNA (cytosine-5)-methyltransferase 1","00034","K00558","DNMT1, dcm","H21O-S5"
"1554","Human Diseases"," Cancers","  05206 MicroRNAs in cancer [PATH:ko05206]","DNA (cytosine-5)-methyltransferase 1","00083","K00558","DNMT1, dcm","H21O-S5"
"1555","Human Diseases"," Cancers","  05205 Proteoglycans in cancer [PATH:ko05205]","DNA (cytosine-5)-methyltransferase 1","00083","K00558","DNMT1, dcm","H21O-S5"
"1556","Human Diseases"," Cancers","  05205 Proteoglycans in cancer [PATH:ko05205]","ribonuclease III","00190","K03685","rnc, DROSHA, RNT1","2010-378007-18092014_S17"
"1557","Human Diseases"," Immune diseases","  05205 Proteoglycans in cancer [PATH:ko05205]","ribonuclease III","00190","K03685","rnc, DROSHA, RNT1","2010-378007-18092014_S17"
"1558","Human Diseases"," Immune diseases","  05340 Primary immunodeficiency [PATH:ko05340]","ribonuclease III","00190","K03685","rnc, DROSHA, RNT1","2010-378007-18092014_S17"
"1559","Human Diseases"," Immune diseases","  05340 Primary immunodeficiency [PATH:ko05340]","uracil-DNA glycosylase","00023","K03648","UNG, UDG","2010-112825_S50"
"1560","Human Diseases"," Immune diseases","  05340 Primary immunodeficiency [PATH:ko05340]","uracil-DNA glycosylase","00225","K03648","UNG, UDG","2010-378007-18092014_S17"
"1561","Human Diseases"," Immune diseases","  05340 Primary immunodeficiency [PATH:ko05340]","uracil-DNA glycosylase","00046","K03648","UNG, UDG","P21CDO-S4"
"1562","Human Diseases"," Neurodegenerative diseases","  05340 Primary immunodeficiency [PATH:ko05340]","uracil-DNA glycosylase","00046","K03648","UNG, UDG","P21CDO-S4"
"1563","Human Diseases"," Neurodegenerative diseases","  05010 Alzheimer's disease [PATH:ko05010]","uracil-DNA glycosylase","00046","K03648","UNG, UDG","P21CDO-S4"
"1564","Human Diseases"," Neurodegenerative diseases","  05010 Alzheimer's disease [PATH:ko05010]","glyceraldehyde 3-phosphate dehydrogenase","00142","K00134","GAPDH, gapA","2010-115605-O_S76"
"1565","Human Diseases"," Neurodegenerative diseases","  05010 Alzheimer's disease [PATH:ko05010]","glyceraldehyde 3-phosphate dehydrogenase","00318","K00134","GAPDH, gapA","2010-115605-O_S76"
"1566","Human Diseases"," Neurodegenerative diseases","  05010 Alzheimer's disease [PATH:ko05010]","glyceraldehyde 3-phosphate dehydrogenase","00122","K00134","GAPDH, gapA","2010-378007-18092014_S17"
"1567","Human Diseases"," Neurodegenerative diseases","  05010 Alzheimer's disease [PATH:ko05010]","glyceraldehyde 3-phosphate dehydrogenase","00006","K00134","GAPDH, gapA","GH124-SMALL-CLEAR_S12"
"1568","Human Diseases"," Neurodegenerative diseases","  05010 Alzheimer's disease [PATH:ko05010]","glyceraldehyde 3-phosphate dehydrogenase","00024","K00134","GAPDH, gapA","H23O-S1"
"1569","Human Diseases"," Neurodegenerative diseases","  05010 Alzheimer's disease [PATH:ko05010]","glyceraldehyde 3-phosphate dehydrogenase","00005","K00134","GAPDH, gapA","P2CDO-S6"
"1570","Human Diseases"," Neurodegenerative diseases","  05010 Alzheimer's disease [PATH:ko05010]","ubiquinol-cytochrome c reductase iron-sulfur subunit","00062","K00411","UQCRFS1, RIP1, petA","2010-378007-18092014_S17"
"1571","Human Diseases"," Neurodegenerative diseases","  05010 Alzheimer's disease [PATH:ko05010]","ubiquinol-cytochrome c reductase cytochrome b subunit","00061","K00412","CYTB, petB","2010-378007-18092014_S17"
"1572","Human Diseases"," Neurodegenerative diseases","  05010 Alzheimer's disease [PATH:ko05010]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00060","K00413","CYC1, CYT1, petC","2010-378007-18092014_S17"
"1573","Human Diseases"," Neurodegenerative diseases","  05012 Parkinson's disease [PATH:ko05012]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00060","K00413","CYC1, CYT1, petC","2010-378007-18092014_S17"
"1574","Human Diseases"," Neurodegenerative diseases","  05012 Parkinson's disease [PATH:ko05012]","ubiquinol-cytochrome c reductase iron-sulfur subunit","00062","K00411","UQCRFS1, RIP1, petA","2010-378007-18092014_S17"
"1575","Human Diseases"," Neurodegenerative diseases","  05012 Parkinson's disease [PATH:ko05012]","ubiquinol-cytochrome c reductase cytochrome b subunit","00061","K00412","CYTB, petB","2010-378007-18092014_S17"
"1576","Human Diseases"," Neurodegenerative diseases","  05012 Parkinson's disease [PATH:ko05012]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00060","K00413","CYC1, CYT1, petC","2010-378007-18092014_S17"
"1577","Human Diseases"," Neurodegenerative diseases","  05016 Huntington's disease [PATH:ko05016]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00060","K00413","CYC1, CYT1, petC","2010-378007-18092014_S17"
"1578","Human Diseases"," Neurodegenerative diseases","  05016 Huntington's disease [PATH:ko05016]","superoxide dismutase, Fe-Mn family","00055","K04564","SOD2","2009-129008_S36"
"1579","Human Diseases"," Neurodegenerative diseases","  05016 Huntington's disease [PATH:ko05016]","superoxide dismutase, Fe-Mn family","00025","K04564","SOD2","2010-115605-F_S3"
"1580","Human Diseases"," Neurodegenerative diseases","  05016 Huntington's disease [PATH:ko05016]","ubiquinol-cytochrome c reductase iron-sulfur subunit","00062","K00411","UQCRFS1, RIP1, petA","2010-378007-18092014_S17"
"1581","Human Diseases"," Neurodegenerative diseases","  05016 Huntington's disease [PATH:ko05016]","ubiquinol-cytochrome c reductase cytochrome b subunit","00061","K00412","CYTB, petB","2010-378007-18092014_S17"
"1582","Human Diseases"," Neurodegenerative diseases","  05016 Huntington's disease [PATH:ko05016]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00060","K00413","CYC1, CYT1, petC","2010-378007-18092014_S17"
"1583","Human Diseases"," Endocrine and metabolic diseases","  05016 Huntington's disease [PATH:ko05016]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00060","K00413","CYC1, CYT1, petC","2010-378007-18092014_S17"
"1584","Human Diseases"," Endocrine and metabolic diseases","  04932 Non-alcoholic fatty liver disease (NAFLD) [PATH:ko04932]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00060","K00413","CYC1, CYT1, petC","2010-378007-18092014_S17"
"1585","Human Diseases"," Endocrine and metabolic diseases","  04932 Non-alcoholic fatty liver disease (NAFLD) [PATH:ko04932]","ubiquinol-cytochrome c reductase iron-sulfur subunit","00062","K00411","UQCRFS1, RIP1, petA","2010-378007-18092014_S17"
"1586","Human Diseases"," Endocrine and metabolic diseases","  04932 Non-alcoholic fatty liver disease (NAFLD) [PATH:ko04932]","ubiquinol-cytochrome c reductase cytochrome b subunit","00061","K00412","CYTB, petB","2010-378007-18092014_S17"
"1587","Human Diseases"," Endocrine and metabolic diseases","  04932 Non-alcoholic fatty liver disease (NAFLD) [PATH:ko04932]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00060","K00413","CYC1, CYT1, petC","2010-378007-18092014_S17"
"1588","Human Diseases"," Infectious diseases","  04932 Non-alcoholic fatty liver disease (NAFLD) [PATH:ko04932]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00060","K00413","CYC1, CYT1, petC","2010-378007-18092014_S17"
"1589","Human Diseases"," Infectious diseases","  05110 Vibrio cholerae infection [PATH:ko05110]","ubiquinol-cytochrome c reductase cytochrome c1 subunit","00060","K00413","CYC1, CYT1, petC","2010-378007-18092014_S17"
"1590","Human Diseases"," Infectious diseases","  05110 Vibrio cholerae infection [PATH:ko05110]","zona occludens toxin","00086","K10954","zot","2009-173039_S57"
"1591","Human Diseases"," Infectious diseases","  05110 Vibrio cholerae infection [PATH:ko05110]","zona occludens toxin","00043","K10954","zot","2010-112825_S50"
"1592","Human Diseases"," Infectious diseases","  05110 Vibrio cholerae infection [PATH:ko05110]","zona occludens toxin","00015","K10954","zot","2010-378007-01092014_S19"
"1593","Human Diseases"," Infectious diseases","  05110 Vibrio cholerae infection [PATH:ko05110]","zona occludens toxin","00085","K10954","zot","B124-Small-grey_S13"
"1594","Human Diseases"," Infectious diseases","  05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","zona occludens toxin","00085","K10954","zot","B124-Small-grey_S13"
"1595","Human Diseases"," Infectious diseases","  05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","type IV secretion system protein VirB11","00027","K03196","virB11, lvhB11","2010-112100_S72"
"1596","Human Diseases"," Infectious diseases","  05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","type IV secretion system protein VirB11","00014","K03196","virB11, lvhB11","2010-43100_S6"
"1597","Human Diseases"," Infectious diseases","  05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","type IV secretion system protein VirB11","00011","K03196","virB11, lvhB11","H14O-S1"
"1598","Human Diseases"," Infectious diseases","  05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","type IV secretion system protein VirB11","00011","K03196","virB11, lvhB11","P21CDO-S4"
"1599","Human Diseases"," Infectious diseases","  05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","type IV secretion system protein VirB11","00028","K03196","virB11, lvhB11","P24CDO-S2"
"1600","Human Diseases"," Infectious diseases","  05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","type IV secretion system protein VirB11","00017","K03196","virB11, lvhB11","P24CDO-S3"
"1601","Human Diseases"," Infectious diseases","  05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","cag pathogenicity island protein 12","00025","K12097","cag12","2010-112100_S72"
"1602","Human Diseases"," Infectious diseases","  05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","putative protease","00004","K08303","K08303","2009-129008_S36"
"1603","Human Diseases"," Infectious diseases","  05133 Pertussis [PATH:ko05133]","putative protease","00004","K08303","K08303","2009-129008_S36"
